Gene Name,Gene Symbol
NZ_CP053601.1:2306996-2307835,Unknown
NZ_CP053601.1:2307822-2308373,Unknown
NZ_CP053601.1:2308370-2308849,Unknown
NZ_CP053601.1:2308846-2309331,Unknown
NZ_CP053601.1:2309369-2310121,yfcS
NZ_CP053601.1:2310141-2312786,yfcU
NZ_CP053601.1:2312869-2313432,yfcV
NZ_CP053601.1:2314112-2314597,sixA
NZ_CP053601.1:2314800-2316944,fadJ
NZ_CP053601.1:2316944-2318254,fadI
NZ_CP053601.1:2318435-2318719,yfcZ
NZ_CP053601.1:2319091-2320431,fadL
NZ_CP053601.1:2320797-2321562,yfdF
NZ_CP053601.1:2322331-2322633,Unknown
NZ_CP053601.1:2322815-2323570,mlaA
NZ_CP053601.1:2323864-2324796,yfdC
NZ_CP053601.1:2324872-2324946,Unknown
NZ_CP053601.1:2325042-2325977,dsdC
NZ_CP053601.1:2326195-2327532,dsdX
NZ_CP053601.1:2327550-2328878,dsdA
NZ_CP053601.1:2328986-2330524,emrY
NZ_CP053601.1:2330524-2331687,emrK
NZ_CP053601.1:2332103-2332717,evgA
NZ_CP053601.1:2332722-2336315,evgS
NZ_CP053601.1:2336371-2337516,yfdE
NZ_CP053601.1:2337590-2338534,yfdV
NZ_CP053601.1:2338604-2340298,oxc
NZ_CP053601.1:2340352-2341602,frc
NZ_CP053601.1:2343990-2344910,lpxP
NZ_CP053601.1:2345402-2346640,alaC
NZ_CP053601.1:2347017-2348714,ypdA
NZ_CP053601.1:2348729-2349463,ypdB
NZ_CP053601.1:2349476-2350333,ypdC
NZ_CP053601.1:2350336-2352831,ptsP
NZ_CP053601.1:2352856-2353893,ypdE
NZ_CP053601.1:2353893-2354978,ypdF
NZ_CP053601.1:2354993-2356240,fryC
NZ_CP053601.1:2356262-2356588,fryB
NZ_CP053601.1:2356807-2357772,glk
NZ_CP053601.1:2357976-2359232,yfeO
NZ_CP053601.1:2359814-2361052,mntH
NZ_CP053601.1:2362640-2364829,pdeA
NZ_CP053601.1:2365038-2365113,Unknown
NZ_CP053601.1:2365153-2365228,Unknown
NZ_CP053601.1:2365449-2365808,yfeC
NZ_CP053601.1:2365810-2366202,yfeD
NZ_CP053601.1:2366254-2367669,gltX
NZ_CP053601.1:2367928-2368003,Unknown
NZ_CP053601.1:2368048-2368123,Unknown
NZ_CP053601.1:2368170-2368245,Unknown
NZ_CP053601.1:2368777-2369703,yfeR
NZ_CP053601.1:2369793-2370791,yfeH
NZ_CP053601.1:2371008-2373023,ligA
NZ_CP053601.1:2373094-2374080,zipA
NZ_CP053601.1:2374310-2375071,cysZ
NZ_CP053601.1:2375256-2376227,cysK
NZ_CP053601.1:2376611-2376868,ptsH
NZ_CP053601.1:2376913-2378640,ptsI
NZ_CP053601.1:2379233-2380084,pdxK
NZ_CP053601.1:2380189-2380563,yfeK
NZ_CP053601.1:2380596-2381330,yfeS
NZ_CP053601.1:2381535-2382446,cysM
NZ_CP053601.1:2382580-2383677,cysA
NZ_CP053601.1:2383667-2384542,cysW
NZ_CP053601.1:2384542-2385375,cysT
NZ_CP053601.1:2385375-2386391,cysP
NZ_CP053601.1:2386695-2387486,ucpA
NZ_CP053601.1:2387615-2388472,murR
NZ_CP053601.1:2388636-2389532,murQ
NZ_CP053601.1:2389536-2390960,murP
NZ_CP053601.1:2391140-2392039,yfeX
NZ_CP053601.1:2392917-2393366,yfeZ
NZ_CP053601.1:2393353-2393778,ypeA
NZ_CP053601.1:2393992-2394861,amiA
NZ_CP053601.1:2394865-2395764,hemF
NZ_CP053601.1:2395770-2396822,eutR
NZ_CP053601.1:2396868-2397368,eutK
NZ_CP053601.1:2397381-2398040,eutL
NZ_CP053601.1:2398050-2398937,eutC
NZ_CP053601.1:2398958-2400319,eutB
NZ_CP053601.1:2400331-2401734,eutA
NZ_CP053601.1:2401731-2402957,eutH
NZ_CP053601.1:2403274-2404461,eutG
NZ_CP053601.1:2404451-2405287,eutJ
NZ_CP053601.1:2405298-2406701,eutE
NZ_CP053601.1:2406713-2407000,eutN
NZ_CP053601.1:2407439-2408455,pta
NZ_CP053601.1:2408445-2409254,eutT
NZ_CP053601.1:2409251-2409952,eutQ
NZ_CP053601.1:2409927-2410406,eutP
NZ_CP053601.1:2411047-2413326,maeB
NZ_CP053601.1:2413615-2414565,tal
NZ_CP053601.1:2414585-2416588,tkt
NZ_CP053601.1:2416683-2417726,ypfG
NZ_CP053601.1:2417852-2418427,nudK
NZ_CP053601.1:2418495-2420474,aegA
NZ_CP053601.1:2420680-2422380,narQ
NZ_CP053601.1:2422544-2425657,acrD
NZ_CP053601.1:2426196-2426552,yffB
NZ_CP053601.1:2426556-2427683,dapE
NZ_CP053601.1:2427711-2427911,ypfN
NZ_CP053601.1:2428021-2428719,ypfH
NZ_CP053601.1:2428793-2430808,tmcA
NZ_CP053601.1:2430823-2431686,ypfJ
NZ_CP053601.1:2431854-2432567,purC
NZ_CP053601.1:2432780-2433814,bamC
NZ_CP053601.1:2433831-2434709,dapA
NZ_CP053601.1:2434855-2435427,gcvR
NZ_CP053601.1:2435427-2435897,bcp
NZ_CP053601.1:2436150-2436767,hyfA
NZ_CP053601.1:2436767-2438785,hyfB
NZ_CP053601.1:2438796-2439742,hyfC
NZ_CP053601.1:2439759-2441194,hyfD
NZ_CP053601.1:2441209-2441859,hyfE
NZ_CP053601.1:2441864-2443444,hyfF
NZ_CP053601.1:2443434-2445101,hyfG
NZ_CP053601.1:2445647-2446405,hyfI
NZ_CP053601.1:2446398-2446811,hyfJ
NZ_CP053601.1:2446841-2448853,hyfR
NZ_CP053601.1:2448875-2449723,focB
NZ_CP053601.1:2449761-2450822,yfgO
NZ_CP053601.1:2451035-2452498,bepA
NZ_CP053601.1:2453016-2453717,hda
NZ_CP053601.1:2453812-2455101,uraA
NZ_CP053601.1:2455187-2455813,upp
NZ_CP053601.1:2456138-2457175,purM
NZ_CP053601.1:2457175-2457813,purN
NZ_CP053601.1:2457984-2460050,ppk1
NZ_CP053601.1:2460055-2461596,ppx
NZ_CP053601.1:2461635-2463878,pdeF
NZ_CP053601.1:2464230-2464421,yfgG
NZ_CP053601.1:2464732-2465250,yfgH
NZ_CP053601.1:2465266-2465805,yfgI
NZ_CP053601.1:2465898-2467475,guaA
NZ_CP053601.1:2467544-2469010,guaB
NZ_CP053601.1:2469172-2470542,xseA
NZ_CP053601.1:2470539-2470754,yfgJ
NZ_CP053601.1:2470824-2472296,der
NZ_CP053601.1:2472414-2473592,bamB
NZ_CP053601.1:2473603-2474223,yfgM
NZ_CP053601.1:2474241-2475515,hisS
NZ_CP053601.1:2475626-2476744,ispG
NZ_CP053601.1:2476771-2477784,rodZ
NZ_CP053601.1:2478069-2479223,rlmN
NZ_CP053601.1:2479373-2479804,ndk
NZ_CP053601.1:2479953-2482265,pbpC
NZ_CP053601.1:2482266-2487227,yfhM
NZ_CP053601.1:2487434-2488279,sseA
NZ_CP053601.1:2488363-2489720,Unknown
NZ_CP053601.1:2490542-2491318,sseB
NZ_CP053601.1:2491460-2492743,pepB
NZ_CP053601.1:2492801-2493001,iscX
NZ_CP053601.1:2493013-2493348,fdx
NZ_CP053601.1:2493350-2495200,hscA
NZ_CP053601.1:2495217-2495732,hscB
NZ_CP053601.1:2496168-2496554,iscU
NZ_CP053601.1:2496582-2497796,iscS
NZ_CP053601.1:2497908-2498396,iscR
NZ_CP053601.1:2499707-2500510,suhB
NZ_CP053601.1:2500655-2501509,yfhR
NZ_CP053601.1:2501700-2502980,csiE
NZ_CP053601.1:2502972-2504111,hcaT
NZ_CP053601.1:2504271-2505161,hcaR
NZ_CP053601.1:2505297-2506658,hcaE
NZ_CP053601.1:2507490-2508302,hcaB
NZ_CP053601.1:2508312-2509514,hcaD
NZ_CP053601.1:2509611-2510033,yphA
NZ_CP053601.1:2510081-2510953,yphB
NZ_CP053601.1:2510965-2512059,yphC
NZ_CP053601.1:2512092-2513090,yphD
NZ_CP053601.1:2513115-2514626,yphE
NZ_CP053601.1:2514649-2515632,yphF
NZ_CP053601.1:2515729-2519010,yphG
NZ_CP053601.1:2519128-2520321,yphH
NZ_CP053601.1:2520519-2521772,glyA
NZ_CP053601.1:2522100-2523290,hmpA
NZ_CP053601.1:2523734-2525068,glrR
NZ_CP053601.1:2525058-2525771,qseG
NZ_CP053601.1:2525936-2527363,qseE
NZ_CP053601.1:2527939-2531826,purL
NZ_CP053601.1:2532084-2533616,mltF
NZ_CP053601.1:2533650-2534347,Unknown
NZ_CP053601.1:2534413-2534916,tadA
NZ_CP053601.1:2534974-2535609,yfhb
NZ_CP053601.1:2535818-2536666,yfhH
NZ_CP053601.1:2536722-2536982,yfhL
NZ_CP053601.1:2537176-2537256,shoB
NZ_CP053601.1:2537677-2538057,acpS
NZ_CP053601.1:2538057-2538788,pdxJ
NZ_CP053601.1:2538800-2539528,recO
NZ_CP053601.1:2539540-2540445,era
NZ_CP053601.1:2540442-2541122,rnc
NZ_CP053601.1:2541395-2542369,lepB
NZ_CP053601.1:2542385-2544184,lepA
NZ_CP053601.1:2544382-2544861,rseC
NZ_CP053601.1:2544858-2545814,rseB
NZ_CP053601.1:2545814-2546464,rseA
NZ_CP053601.1:2546497-2547072,rpoE
NZ_CP053601.1:2547069-2547224,rseD
NZ_CP053601.1:2547480-2549102,nadB
NZ_CP053601.1:2549087-2549824,trmN
NZ_CP053601.1:2549956-2551290,srmB
NZ_CP053601.1:2551499-2552380,yfiE
NZ_CP053601.1:2552483-2553070,eamB
NZ_CP053601.1:2553814-2554503,ung
NZ_CP053601.1:2554551-2555588,yfiF
NZ_CP053601.1:2556283-2556981,tapT
NZ_CP053601.1:2557013-2559673,pat
NZ_CP053601.1:2559787-2561142,pssA
NZ_CP053601.1:2561188-2561511,yfiM
NZ_CP053601.1:2561508-2562806,kgtP
NZ_CP053601.1:2563129-2563244,rrf
NZ_CP053601.1:2563339-2566244,Unknown
NZ_CP053601.1:2566590-2568131,Unknown
NZ_CP053601.1:2568575-2571148,clpB
NZ_CP053601.1:2571278-2572009,yfiH
NZ_CP053601.1:2572006-2572986,rluD
NZ_CP053601.1:2573121-2573858,bamD
NZ_CP053601.1:2574129-2574470,raiA
NZ_CP053601.1:2574719-2575879,pheA
NZ_CP053601.1:2575922-2577043,tyrA
NZ_CP053601.1:2577054-2578124,aroF
NZ_CP053601.1:2579357-2580583,dgcN
NZ_CP053601.1:2580599-2581081,yfiB
NZ_CP053601.1:2581157-2581504,rplS
NZ_CP053601.1:2581546-2582313,trmD
NZ_CP053601.1:2582344-2582892,rimM
NZ_CP053601.1:2582911-2583159,rpsP
NZ_CP053601.1:2583296-2584657,ffh
NZ_CP053601.1:2584824-2585615,ypjD
NZ_CP053601.1:2585636-2586922,yfjD
NZ_CP053601.1:2588657-2590318,recN
NZ_CP053601.1:2591758-2592240,smpB
NZ_CP053601.1:2592455-2592817,ssrA
NZ_CP053601.1:2592984-2594213,Unknown
NZ_CP053601.1:2594496-2596052,Unknown
NZ_CP053601.1:2596042-2596938,Unknown
NZ_CP053601.1:2596935-2597831,Unknown
NZ_CP053601.1:2598230-2598927,Unknown
NZ_CP053601.1:2600229-2601497,lhgO
NZ_CP053601.1:2601520-2602968,gabD
NZ_CP053601.1:2602982-2604262,gabT
NZ_CP053601.1:2604573-2605973,gabP
NZ_CP053601.1:2605994-2606656,csiR
NZ_CP053601.1:2606657-2607106,kbp
NZ_CP053601.1:2607840-2608364,ygaP
NZ_CP053601.1:2608411-2608815,stpA
NZ_CP053601.1:2609483-2609932,alaE
NZ_CP053601.1:2609969-2610313,ygaC
NZ_CP053601.1:2611284-2611694,nrdI
NZ_CP053601.1:2611667-2613811,nrdE
NZ_CP053601.1:2613821-2614780,nrdF
NZ_CP053601.1:2615134-2616336,proV
NZ_CP053601.1:2616329-2617393,proW
NZ_CP053601.1:2617451-2618443,proX
NZ_CP053601.1:2618735-2619919,Unknown
NZ_CP053601.1:2620043-2620780,ygaZ
NZ_CP053601.1:2621196-2621726,emrR
NZ_CP053601.1:2621853-2623025,emrA
NZ_CP053601.1:2623042-2624580,emrB
NZ_CP053601.1:2624644-2625159,luxS
NZ_CP053601.1:2625309-2626865,gshA
NZ_CP053601.1:2626938-2627366,yqaA
NZ_CP053601.1:2627363-2627929,yqaB
NZ_CP053601.1:2629807-2632437,alaS
NZ_CP053601.1:2632565-2633065,recX
NZ_CP053601.1:2633134-2634195,recA
NZ_CP053601.1:2634275-2634772,pncC
NZ_CP053601.1:2634917-2636002,mltB
NZ_CP053601.1:2636258-2636821,srlA
NZ_CP053601.1:2636818-2637777,srlE
NZ_CP053601.1:2638163-2638942,srlD
NZ_CP053601.1:2639474-2640247,srlR
NZ_CP053601.1:2640240-2641205,gutQ
NZ_CP053601.1:2641202-2642716,norR
NZ_CP053601.1:2642903-2644342,norV
NZ_CP053601.1:2644339-2645472,norW
NZ_CP053601.1:2645600-2647852,hypF
NZ_CP053601.1:2648005-2648532,hydN
NZ_CP053601.1:2648681-2649691,ascG
NZ_CP053601.1:2649951-2651408,ascF
NZ_CP053601.1:2651417-2652841,ascB
NZ_CP053601.1:2653000-2653470,hycI
NZ_CP053601.1:2653870-2654637,hycG
NZ_CP053601.1:2654637-2655179,hycF
NZ_CP053601.1:2655189-2656898,hycE
NZ_CP053601.1:2656916-2657839,hycD
NZ_CP053601.1:2657842-2659668,hycC
NZ_CP053601.1:2659665-2660276,hycB
NZ_CP053601.1:2660401-2660862,hycA
NZ_CP053601.1:2661074-2661424,hypA
NZ_CP053601.1:2662291-2662563,hypC
NZ_CP053601.1:2662563-2663684,hypD
NZ_CP053601.1:2663681-2664691,hypE
NZ_CP053601.1:2664765-2666843,flhA
NZ_CP053601.1:2666880-2667233,ygbA
NZ_CP053601.1:2667520-2670081,mutS
NZ_CP053601.1:2670187-2670843,pphB
NZ_CP053601.1:2671857-2672765,ygbJ
NZ_CP053601.1:2672762-2674024,ygbK
NZ_CP053601.1:2674021-2674659,ygbL
NZ_CP053601.1:2674664-2675440,ygbM
NZ_CP053601.1:2675529-2676893,ygbN
NZ_CP053601.1:2676987-2677979,rpoS
NZ_CP053601.1:2678042-2679181,nlpD
NZ_CP053601.1:2679321-2679947,pcm
NZ_CP053601.1:2679941-2680702,surE
NZ_CP053601.1:2680683-2681732,truD
NZ_CP053601.1:2681729-2682208,ispF
NZ_CP053601.1:2682208-2682918,ispD
NZ_CP053601.1:2682937-2683248,ftsB
NZ_CP053601.1:2683815-2684420,cysC
NZ_CP053601.1:2684420-2685847,cysN
NZ_CP053601.1:2685849-2686757,cysD
NZ_CP053601.1:2687009-2688046,iap
NZ_CP053601.1:2688478-2689590,Unknown
NZ_CP053601.1:2690200-2690934,cysH
NZ_CP053601.1:2691008-2692720,cysI
NZ_CP053601.1:2692720-2694519,cysJ
NZ_CP053601.1:2694838-2695200,queD
NZ_CP053601.1:2695278-2696549,ygcN
NZ_CP053601.1:2697540-2698400,ygcQ
NZ_CP053601.1:2698397-2699176,ygcR
NZ_CP053601.1:2699154-2700563,ygcS
NZ_CP053601.1:2700585-2702039,ygcU
NZ_CP053601.1:2702109-2702894,ygcW
NZ_CP053601.1:2703213-2704490,yqcE
NZ_CP053601.1:2704517-2705995,ygcE
NZ_CP053601.1:2707796-2708467,queE
NZ_CP053601.1:2708760-2709632,ygcG
NZ_CP053601.1:2709692-2710990,eno
NZ_CP053601.1:2711078-2712715,pyrG
NZ_CP053601.1:2712943-2713734,mazG
NZ_CP053601.1:2714140-2714388,mazE
NZ_CP053601.1:2714466-2716700,relA
NZ_CP053601.1:2716748-2718049,rlmD
NZ_CP053601.1:2718106-2720862,barA
NZ_CP053601.1:2721095-2722435,gudD
NZ_CP053601.1:2722456-2723796,gudX
NZ_CP053601.1:2723798-2725150,gudP
NZ_CP053601.1:2726052-2726834,truC
NZ_CP053601.1:2726834-2727163,yqcC
NZ_CP053601.1:2727785-2728330,syd
NZ_CP053601.1:2728398-2729246,queF
NZ_CP053601.1:2729358-2730722,ppnN
NZ_CP053601.1:2731279-2732568,sdaC
NZ_CP053601.1:2732626-2733993,sdaB
NZ_CP053601.1:2734105-2734860,xni
NZ_CP053601.1:2734915-2736063,fucO
NZ_CP053601.1:2736091-2736306,Unknown
NZ_CP053601.1:2737075-2737515,Unknown
NZ_CP053601.1:2737648-2738646,Unknown
NZ_CP053601.1:2738711-2740291,Unknown
NZ_CP053601.1:2740344-2741294,Unknown
NZ_CP053601.1:2741368-2742351,Unknown
NZ_CP053601.1:2742355-2743854,gguA
NZ_CP053601.1:2744324-2746099,fucI
NZ_CP053601.1:2746208-2747626,fucK
NZ_CP053601.1:2747628-2748050,fucU
NZ_CP053601.1:2748108-2748839,fucR
NZ_CP053601.1:2748883-2749983,rlmM
NZ_CP053601.1:2749976-2750371,ygdD
NZ_CP053601.1:2750390-2751307,gcvA
NZ_CP053601.1:2751658-2751885,ygdI
NZ_CP053601.1:2752077-2753282,csdA
NZ_CP053601.1:2753282-2753725,csdE
NZ_CP053601.1:2754821-2755918,mltA
NZ_CP053601.1:2756497-2757750,amiC
NZ_CP053601.1:2757982-2759313,argA
NZ_CP053601.1:2759375-2761201,recD
NZ_CP053601.1:2761201-2764743,recB
NZ_CP053601.1:2764736-2767624,ptrA
NZ_CP053601.1:2767800-2771168,recC
NZ_CP053601.1:2771181-2771504,ppdC
NZ_CP053601.1:2771489-2771896,ygdB
NZ_CP053601.1:2772447-2772917,ppdA
NZ_CP053601.1:2773102-2773896,thyA
NZ_CP053601.1:2773903-2774778,lgt
NZ_CP053601.1:2774929-2777175,ptsP
NZ_CP053601.1:2777188-2777718,rppH
NZ_CP053601.1:2778071-2778217,ygdT
NZ_CP053601.1:2778403-2779092,mutH
NZ_CP053601.1:2781410-2782603,lplT
NZ_CP053601.1:2782596-2784755,aas
NZ_CP053601.1:2785341-2786372,galR
NZ_CP053601.1:2786379-2787641,lysA
NZ_CP053601.1:2787763-2788698,lysR
NZ_CP053601.1:2788685-2789377,ygeA
NZ_CP053601.1:2789506-2790924,araE
NZ_CP053601.1:2791484-2792853,Unknown
NZ_CP053601.1:2792880-2793446,Unknown
NZ_CP053601.1:2793476-2794312,kduI
NZ_CP053601.1:2794599-2795780,yqeF
NZ_CP053601.1:2796036-2797265,yqeG
NZ_CP053601.1:2797725-2798294,Unknown
NZ_CP053601.1:2798341-2799503,Unknown
NZ_CP053601.1:2799535-2800068,ygeQ
NZ_CP053601.1:2800458-2801213,actS
NZ_CP053601.1:2801628-2803925,xdhA
NZ_CP053601.1:2803936-2804814,xdhB
NZ_CP053601.1:2804811-2805290,xdhC
NZ_CP053601.1:2805330-2807108,ygeV
NZ_CP053601.1:2807587-2808774,ygeW
NZ_CP053601.1:2808832-2810028,dpaL
NZ_CP053601.1:2810086-2811297,ygeY
NZ_CP053601.1:2811350-2812735,hyuA
NZ_CP053601.1:2812783-2813715,arcC
NZ_CP053601.1:2813936-2815561,yqeB
NZ_CP053601.1:2815609-2816379,yqeC
NZ_CP053601.1:2816482-2817060,mocA
NZ_CP053601.1:2817381-2820479,ygfK
NZ_CP053601.1:2821861-2822640,ygfM
NZ_CP053601.1:2822637-2825507,xdhD
NZ_CP053601.1:2825672-2827072,xanQ
NZ_CP053601.1:2827090-2828406,guaD
NZ_CP053601.1:2828442-2829809,ghxQ
NZ_CP053601.1:2829845-2830333,ygfS
NZ_CP053601.1:2830333-2832252,ygfT
NZ_CP053601.1:2832688-2834136,uacT
NZ_CP053601.1:2834138-2834263,yqfG
NZ_CP053601.1:2834977-2836494,lysS
NZ_CP053601.1:2836504-2837602,prfB
NZ_CP053601.1:2837693-2839426,recJ
NZ_CP053601.1:2839432-2840142,dsbC
NZ_CP053601.1:2840167-2841063,xerD
NZ_CP053601.1:2841175-2841696,fldB
NZ_CP053601.1:2841736-2842143,ygfX
NZ_CP053601.1:2842633-2843613,ygfZ
NZ_CP053601.1:2843809-2844468,yqfA
NZ_CP053601.1:2844632-2844943,yqfB
NZ_CP053601.1:2844988-2846421,bglA
NZ_CP053601.1:2846478-2847221,ygfF
NZ_CP053601.1:2847487-2850360,gcvP
NZ_CP053601.1:2850479-2850868,gcvH
NZ_CP053601.1:2850892-2851986,gcvT
NZ_CP053601.1:2852276-2852359,Unknown
NZ_CP053601.1:2852433-2853635,ubiI
NZ_CP053601.1:2853658-2854836,ubiH
NZ_CP053601.1:2854833-2856158,pepP
NZ_CP053601.1:2856184-2856762,ygfB
NZ_CP053601.1:2857505-2858107,fau
NZ_CP053601.1:2858496-2859728,serA
NZ_CP053601.1:2859984-2860643,rpiA
NZ_CP053601.1:2861071-2861964,argP
NZ_CP053601.1:2862168-2864312,scpA
NZ_CP053601.1:2864305-2865300,meaB
NZ_CP053601.1:2865311-2866096,scpB
NZ_CP053601.1:2866120-2867598,scpC
NZ_CP053601.1:2867595-2868491,ygfI
NZ_CP053601.1:2868658-2869398,yggE
NZ_CP053601.1:2869491-2870126,argO
NZ_CP053601.1:2870265-2871125,mscS
NZ_CP053601.1:2871483-2872562,fbaA
NZ_CP053601.1:2872777-2873940,pgk
NZ_CP053601.1:2873990-2875009,epd
NZ_CP053601.1:2875294-2876007,yggC
NZ_CP053601.1:2876004-2876513,fumE
NZ_CP053601.1:2876535-2877500,glpX
NZ_CP053601.1:2877497-2878774,yggP
NZ_CP053601.1:2878789-2880177,cmtA
NZ_CP053601.1:2880232-2880648,cmtB
NZ_CP053601.1:2880962-2882953,tkt
NZ_CP053601.1:2883231-2883989,loiP
NZ_CP053601.1:2884195-2885115,speB
NZ_CP053601.1:2885253-2887229,speA
NZ_CP053601.1:2887717-2887968,yqgD
NZ_CP053601.1:2888024-2889178,metK
NZ_CP053601.1:2889602-2890996,galP
NZ_CP053601.1:2891073-2891570,yggI
NZ_CP053601.1:2891665-2892372,endA
NZ_CP053601.1:2892452-2893183,rsmE
NZ_CP053601.1:2893196-2894146,gshB
NZ_CP053601.1:2894255-2894818,yqgE
NZ_CP053601.1:2895418-2896398,yggR
NZ_CP053601.1:2896416-2897120,yggS
NZ_CP053601.1:2897138-2897704,yggT
NZ_CP053601.1:2897701-2897991,yggU
NZ_CP053601.1:2897999-2898592,rdgB
NZ_CP053601.1:2898585-2899721,hemW
NZ_CP053601.1:2899786-2900793,yggM
NZ_CP053601.1:2900910-2901956,ansB
NZ_CP053601.1:2902132-2902851,yggN
NZ_CP053601.1:2903361-2904080,trmB
NZ_CP053601.1:2904241-2905293,mutY
NZ_CP053601.1:2905321-2905596,yggX
NZ_CP053601.1:2905661-2906740,mltC
NZ_CP053601.1:2906942-2908198,nupG
NZ_CP053601.1:2908247-2910382,speC
NZ_CP053601.1:2910545-2910622,Unknown
NZ_CP053601.1:2910775-2911482,yqgA
NZ_CP053601.1:2911861-2912727,Unknown
NZ_CP053601.1:2912885-2913802,Unknown
NZ_CP053601.1:2914267-2914836,Unknown
NZ_CP053601.1:2916160-2917143,Unknown
NZ_CP053601.1:2917215-2918363,Unknown
NZ_CP053601.1:2918387-2920063,Unknown
NZ_CP053601.1:2920073-2920813,kdsB
NZ_CP053601.1:2920810-2922837,Unknown
NZ_CP053601.1:2924358-2925317,Unknown
NZ_CP053601.1:2925352-2926491,Unknown
NZ_CP053601.1:2927065-2927682,Unknown
NZ_CP053601.1:2928493-2929215,Unknown
NZ_CP053601.1:2929233-2930585,Unknown
NZ_CP053601.1:2930818-2931495,Unknown
NZ_CP053601.1:2931492-2932268,Unknown
NZ_CP053601.1:2933867-2935045,gspL
NZ_CP053601.1:2935042-2936019,gspK
NZ_CP053601.1:2936016-2936621,gspJ
NZ_CP053601.1:2936618-2936989,gspI
NZ_CP053601.1:2936986-2937549,gspH
NZ_CP053601.1:2937553-2938008,gspG
NZ_CP053601.1:2938025-2939248,gspF
NZ_CP053601.1:2939248-2940741,gspE
NZ_CP053601.1:2940741-2942801,gspD
NZ_CP053601.1:2942831-2943790,gspC
NZ_CP053601.1:2943808-2944218,gspS2
NZ_CP053601.1:2944284-2945093,pppA
NZ_CP053601.1:2945257-2949810,sslE
NZ_CP053601.1:2950296-2951978,glcA
NZ_CP053601.1:2952333-2954504,glcB
NZ_CP053601.1:2954526-2954930,glcG
NZ_CP053601.1:2956169-2957221,glcE
NZ_CP053601.1:2957221-2958720,glcD
NZ_CP053601.1:2958971-2959735,glcC
NZ_CP053601.1:2959742-2960884,yghO
NZ_CP053601.1:2961294-2962982,Unknown
NZ_CP053601.1:2962979-2963893,Unknown
NZ_CP053601.1:2963925-2964173,Unknown
NZ_CP053601.1:2964173-2965345,Unknown
NZ_CP053601.1:2965380-2966459,lptG
NZ_CP053601.1:2966456-2967526,lptF
NZ_CP053601.1:2967557-2968117,Unknown
NZ_CP053601.1:2968129-2968953,Unknown
NZ_CP053601.1:2968953-2970302,Unknown
NZ_CP053601.1:2970348-2971106,Unknown
NZ_CP053601.1:2971138-2971851,yghS
NZ_CP053601.1:2972025-2972717,yghT
NZ_CP053601.1:2972766-2974265,pitB
NZ_CP053601.1:2974557-2976416,gss
NZ_CP053601.1:2976621-2977487,yghU
NZ_CP053601.1:2977610-2977858,hybG
NZ_CP053601.1:2978205-2978693,hybE
NZ_CP053601.1:2978686-2979180,hybD
NZ_CP053601.1:2979180-2980883,hybC
NZ_CP053601.1:2980880-2982058,hybB
NZ_CP053601.1:2982048-2983034,hybA
NZ_CP053601.1:2983037-2984155,hybO
NZ_CP053601.1:2984344-2984631,yghW
NZ_CP053601.1:2984750-2985637,yghX
NZ_CP053601.1:2985794-2986834,gpr
NZ_CP053601.1:2987559-2988443,yghA
NZ_CP053601.1:2989147-2989881,exbB
NZ_CP053601.1:2990133-2991320,metC
NZ_CP053601.1:2991460-2992119,yghB
NZ_CP053601.1:2992159-2993058,yqhC
NZ_CP053601.1:2993252-2994415,yqhD
NZ_CP053601.1:2994520-2995347,dkgA
NZ_CP053601.1:2995547-2996473,yqhG
NZ_CP053601.1:2996824-2999043,ygiQ
NZ_CP053601.1:2999154-3000566,ftsP
NZ_CP053601.1:3000641-3001378,plsC
NZ_CP053601.1:3001612-3003870,parC
NZ_CP053601.1:3004008-3005615,ygiS
NZ_CP053601.1:3005748-3006143,mqsA
NZ_CP053601.1:3006145-3006441,mqsR
NZ_CP053601.1:3007181-3007573,ygiW
NZ_CP053601.1:3007725-3008384,qseB
NZ_CP053601.1:3008381-3009730,qseC
NZ_CP053601.1:3009776-3010108,ygiZ
NZ_CP053601.1:3010427-3011008,mdaB
NZ_CP053601.1:3011039-3011353,ygiN
NZ_CP053601.1:3011401-3013293,parE
NZ_CP053601.1:3013322-3013903,yqiA
NZ_CP053601.1:3013903-3014730,cpdA
NZ_CP053601.1:3014755-3015177,yqiB
NZ_CP053601.1:3015178-3015807,nudF
NZ_CP053601.1:3016012-3017493,tolC
NZ_CP053601.1:3017641-3018312,ygiB
NZ_CP053601.1:3018318-3019478,ygiC
NZ_CP053601.1:3019516-3020304,ygiD
NZ_CP053601.1:3021710-3022363,ribB
NZ_CP053601.1:3022737-3023027,ubiK
NZ_CP053601.1:3023311-3023862,ygiL
NZ_CP053601.1:3023922-3026426,Unknown
NZ_CP053601.1:3026442-3027191,yqiH
NZ_CP053601.1:3027193-3028257,yqiI
NZ_CP053601.1:3028300-3028500,glgS
NZ_CP053601.1:3028769-3029398,yqiJ
NZ_CP053601.1:3029425-3031086,yqiK
NZ_CP053601.1:3031879-3033312,hldE
NZ_CP053601.1:3033360-3036200,glnE
NZ_CP053601.1:3036223-3037524,ygiF
NZ_CP053601.1:3037766-3038386,ygiM
NZ_CP053601.1:3038450-3039688,cca
NZ_CP053601.1:3039851-3040672,bacA
NZ_CP053601.1:3041236-3041853,plsY
NZ_CP053601.1:3041866-3042798,ttdR
NZ_CP053601.1:3043005-3043916,ttdA
